created,id_sensor,type,unit,value
2020-09-19T02:16:05.000Z,TN02_T_0,soil_temperature,°C,24.8
2020-09-19T02:31:05.000Z,TN02_T_0,soil_temperature,°C,24.7
2020-09-19T02:46:05.000Z,TN02_T_0,soil_temperature,°C,24.7
2020-09-19T03:01:05.000Z,TN02_T_0,soil_temperature,°C,24.6
2020-09-19T03:16:05.000Z,TN02_T_0,soil_temperature,°C,24.5
2020-09-19T03:31:05.000Z,TN02_T_0,soil_temperature,°C,24.4
2020-09-19T03:46:05.000Z,TN02_T_0,soil_temperature,°C,24.4
2020-09-19T04:01:05.000Z,TN02_T_0,soil_temperature,°C,24.3
2020-09-19T04:16:05.000Z,TN02_T_0,soil_temperature,°C,24.2
2020-09-19T04:31:05.000Z,TN02_T_0,soil_temperature,°C,24.1
2020-09-19T04:46:05.000Z,TN02_T_0,soil_temperature,°C,24.1
2020-09-19T05:01:05.000Z,TN02_T_0,soil_temperature,°C,24.0
2020-09-19T05:16:05.000Z,TN02_T_0,soil_temperature,°C,23.9
2020-09-19T05:31:05.000Z,TN02_T_0,soil_temperature,°C,23.8
2020-09-19T05:46:05.000Z,TN02_T_0,soil_temperature,°C,23.8
2020-09-19T06:01:05.000Z,TN02_T_0,soil_temperature,°C,23.7
2020-09-19T06:16:05.000Z,TN02_T_0,soil_temperature,°C,23.6
2020-09-19T06:31:05.000Z,TN02_T_0,soil_temperature,°C,23.6
2020-09-19T06:46:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-19T07:01:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-19T07:16:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-19T07:31:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-19T07:46:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-19T08:01:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-19T08:16:05.000Z,TN02_T_0,soil_temperature,°C,23.3
2020-09-19T08:31:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-19T08:46:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-19T09:01:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-19T09:16:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-19T09:31:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-19T09:46:12.000Z,TN02_T_0,soil_temperature,°C,23.6
2020-09-19T10:01:06.000Z,TN02_T_0,soil_temperature,°C,23.7
2020-09-19T10:16:05.000Z,TN02_T_0,soil_temperature,°C,23.8
2020-09-19T10:31:05.000Z,TN02_T_0,soil_temperature,°C,24.0
2020-09-19T10:46:05.000Z,TN02_T_0,soil_temperature,°C,24.1
2020-09-19T11:01:05.000Z,TN02_T_0,soil_temperature,°C,24.3
2020-09-19T11:16:05.000Z,TN02_T_0,soil_temperature,°C,24.5
2020-09-19T11:46:05.000Z,TN02_T_0,soil_temperature,°C,24.9
2020-09-19T12:01:05.000Z,TN02_T_0,soil_temperature,°C,25.1
2020-09-19T12:16:05.000Z,TN02_T_0,soil_temperature,°C,25.3
2020-09-19T12:31:05.000Z,TN02_T_0,soil_temperature,°C,25.5
2020-09-19T12:46:05.000Z,TN02_T_0,soil_temperature,°C,25.7
2020-09-19T13:01:05.000Z,TN02_T_0,soil_temperature,°C,26.0
2020-09-19T13:16:05.000Z,TN02_T_0,soil_temperature,°C,26.3
2020-09-19T13:31:05.000Z,TN02_T_0,soil_temperature,°C,26.6
2020-09-19T13:46:05.000Z,TN02_T_0,soil_temperature,°C,26.8
2020-09-19T14:01:05.000Z,TN02_T_0,soil_temperature,°C,27.1
2020-09-19T14:16:05.000Z,TN02_T_0,soil_temperature,°C,27.3
2020-09-19T14:31:05.000Z,TN02_T_0,soil_temperature,°C,27.4
2020-09-19T14:46:05.000Z,TN02_T_0,soil_temperature,°C,27.6
2020-09-19T15:01:05.000Z,TN02_T_0,soil_temperature,°C,27.7
2020-09-19T15:16:05.000Z,TN02_T_0,soil_temperature,°C,27.8
2020-09-19T15:31:05.000Z,TN02_T_0,soil_temperature,°C,27.8
2020-09-19T15:46:05.000Z,TN02_T_0,soil_temperature,°C,27.8
2020-09-19T16:01:05.000Z,TN02_T_0,soil_temperature,°C,27.9
2020-09-19T16:16:05.000Z,TN02_T_0,soil_temperature,°C,27.9
2020-09-19T16:31:05.000Z,TN02_T_0,soil_temperature,°C,27.9
2020-09-19T16:46:05.000Z,TN02_T_0,soil_temperature,°C,27.9
2020-09-19T17:01:05.000Z,TN02_T_0,soil_temperature,°C,27.8
2020-09-19T17:16:05.000Z,TN02_T_0,soil_temperature,°C,27.8
2020-09-19T17:31:05.000Z,TN02_T_0,soil_temperature,°C,27.8
2020-09-19T17:46:05.000Z,TN02_T_0,soil_temperature,°C,27.7
2020-09-19T18:01:05.000Z,TN02_T_0,soil_temperature,°C,27.6
2020-09-19T18:16:05.000Z,TN02_T_0,soil_temperature,°C,27.5
2020-09-19T18:31:05.000Z,TN02_T_0,soil_temperature,°C,27.5
2020-09-19T18:46:05.000Z,TN02_T_0,soil_temperature,°C,27.4
2020-09-19T19:01:05.000Z,TN02_T_0,soil_temperature,°C,27.3
2020-09-19T19:16:05.000Z,TN02_T_0,soil_temperature,°C,27.2
2020-09-19T19:31:05.000Z,TN02_T_0,soil_temperature,°C,27.1
2020-09-19T19:46:05.000Z,TN02_T_0,soil_temperature,°C,26.9
2020-09-19T20:01:05.000Z,TN02_T_0,soil_temperature,°C,26.8
2020-09-19T20:16:05.000Z,TN02_T_0,soil_temperature,°C,26.7
2020-09-19T20:31:05.000Z,TN02_T_0,soil_temperature,°C,26.6
2020-09-19T20:46:05.000Z,TN02_T_0,soil_temperature,°C,26.5
2020-09-19T21:01:05.000Z,TN02_T_0,soil_temperature,°C,26.4
2020-09-19T21:16:05.000Z,TN02_T_0,soil_temperature,°C,26.2
2020-09-19T21:31:05.000Z,TN02_T_0,soil_temperature,°C,26.1
2020-09-19T21:46:05.000Z,TN02_T_0,soil_temperature,°C,26.0
2020-09-19T22:01:05.000Z,TN02_T_0,soil_temperature,°C,25.9
2020-09-19T22:16:05.000Z,TN02_T_0,soil_temperature,°C,25.8
2020-09-19T22:31:05.000Z,TN02_T_0,soil_temperature,°C,25.6
2020-09-19T22:46:05.000Z,TN02_T_0,soil_temperature,°C,25.5
2020-09-19T23:01:05.000Z,TN02_T_0,soil_temperature,°C,25.4
2020-09-19T23:16:05.000Z,TN02_T_0,soil_temperature,°C,25.3
2020-09-19T23:31:05.000Z,TN02_T_0,soil_temperature,°C,25.2
2020-09-19T23:46:05.000Z,TN02_T_0,soil_temperature,°C,25.1
2020-09-20T00:01:05.000Z,TN02_T_0,soil_temperature,°C,25.0
2020-09-20T00:16:05.000Z,TN02_T_0,soil_temperature,°C,24.9
2020-09-20T00:31:05.000Z,TN02_T_0,soil_temperature,°C,24.8
2020-09-20T00:46:05.000Z,TN02_T_0,soil_temperature,°C,24.7
2020-09-20T01:01:05.000Z,TN02_T_0,soil_temperature,°C,24.6
2020-09-20T01:16:05.000Z,TN02_T_0,soil_temperature,°C,24.5
2020-09-20T01:31:05.000Z,TN02_T_0,soil_temperature,°C,24.4
2020-09-20T07:31:05.000Z,TN02_T_0,soil_temperature,°C,22.8
2020-09-20T07:46:05.000Z,TN02_T_0,soil_temperature,°C,22.8
2020-09-20T08:01:05.000Z,TN02_T_0,soil_temperature,°C,22.9
2020-09-20T08:16:05.000Z,TN02_T_0,soil_temperature,°C,22.9
2020-09-20T08:31:05.000Z,TN02_T_0,soil_temperature,°C,22.9
2020-09-20T08:46:05.000Z,TN02_T_0,soil_temperature,°C,23.0
2020-09-20T09:01:05.000Z,TN02_T_0,soil_temperature,°C,23.0
2020-09-20T09:16:05.000Z,TN02_T_0,soil_temperature,°C,23.1
2020-09-20T09:31:05.000Z,TN02_T_0,soil_temperature,°C,23.2
2020-09-20T09:46:12.000Z,TN02_T_0,soil_temperature,°C,23.3
2020-09-20T10:01:06.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-20T10:16:05.000Z,TN02_T_0,soil_temperature,°C,23.6
2020-09-20T10:31:05.000Z,TN02_T_0,soil_temperature,°C,23.8
2020-09-20T10:46:05.000Z,TN02_T_0,soil_temperature,°C,24.0
2020-09-20T11:01:05.000Z,TN02_T_0,soil_temperature,°C,24.1
2020-09-20T11:16:05.000Z,TN02_T_0,soil_temperature,°C,24.4
2020-09-20T11:31:05.000Z,TN02_T_0,soil_temperature,°C,24.6
2020-09-20T11:46:05.000Z,TN02_T_0,soil_temperature,°C,24.8
2020-09-20T12:16:05.000Z,TN02_T_0,soil_temperature,°C,25.3
2020-09-20T12:31:05.000Z,TN02_T_0,soil_temperature,°C,25.5
2020-09-20T12:46:05.000Z,TN02_T_0,soil_temperature,°C,25.8
2020-09-20T13:01:05.000Z,TN02_T_0,soil_temperature,°C,26.1
2020-09-20T13:46:05.000Z,TN02_T_0,soil_temperature,°C,26.8
2020-09-20T14:31:05.000Z,TN02_T_0,soil_temperature,°C,27.4
2020-09-20T14:46:05.000Z,TN02_T_0,soil_temperature,°C,27.5
2020-09-20T15:01:05.000Z,TN02_T_0,soil_temperature,°C,27.6
2020-09-20T15:16:05.000Z,TN02_T_0,soil_temperature,°C,27.7
2020-09-20T16:01:05.000Z,TN02_T_0,soil_temperature,°C,27.7
2020-09-20T16:16:05.000Z,TN02_T_0,soil_temperature,°C,27.7
2020-09-20T16:31:05.000Z,TN02_T_0,soil_temperature,°C,27.7
2020-09-20T16:46:05.000Z,TN02_T_0,soil_temperature,°C,27.6
2020-09-20T17:01:05.000Z,TN02_T_0,soil_temperature,°C,27.5
2020-09-20T17:16:05.000Z,TN02_T_0,soil_temperature,°C,27.4
2020-09-20T17:31:05.000Z,TN02_T_0,soil_temperature,°C,27.3
2020-09-20T17:46:05.000Z,TN02_T_0,soil_temperature,°C,27.2
2020-09-20T18:01:05.000Z,TN02_T_0,soil_temperature,°C,27.1
2020-09-20T18:16:05.000Z,TN02_T_0,soil_temperature,°C,27.0
2020-09-20T18:31:05.000Z,TN02_T_0,soil_temperature,°C,26.9
2020-09-20T18:46:05.000Z,TN02_T_0,soil_temperature,°C,26.8
2020-09-20T19:01:05.000Z,TN02_T_0,soil_temperature,°C,26.7
2020-09-20T19:16:05.000Z,TN02_T_0,soil_temperature,°C,26.6
2020-09-20T19:31:05.000Z,TN02_T_0,soil_temperature,°C,26.5
2020-09-20T19:46:05.000Z,TN02_T_0,soil_temperature,°C,26.4
2020-09-20T20:01:05.000Z,TN02_T_0,soil_temperature,°C,26.3
2020-09-20T20:16:05.000Z,TN02_T_0,soil_temperature,°C,26.2
2020-09-20T20:31:05.000Z,TN02_T_0,soil_temperature,°C,26.1
2020-09-20T20:46:05.000Z,TN02_T_0,soil_temperature,°C,26.0
2020-09-20T21:01:05.000Z,TN02_T_0,soil_temperature,°C,25.9
2020-09-20T21:16:05.000Z,TN02_T_0,soil_temperature,°C,25.8
2020-09-20T21:31:05.000Z,TN02_T_0,soil_temperature,°C,25.7
2020-09-20T21:46:05.000Z,TN02_T_0,soil_temperature,°C,25.6
2020-09-20T22:01:05.000Z,TN02_T_0,soil_temperature,°C,25.5
2020-09-20T22:16:05.000Z,TN02_T_0,soil_temperature,°C,25.4
2020-09-20T23:31:05.000Z,TN02_T_0,soil_temperature,°C,24.9
2020-09-20T23:46:05.000Z,TN02_T_0,soil_temperature,°C,24.8
2020-09-21T00:01:05.000Z,TN02_T_0,soil_temperature,°C,24.7
2020-09-21T00:31:05.000Z,TN02_T_0,soil_temperature,°C,24.6
2020-09-21T00:46:05.000Z,TN02_T_0,soil_temperature,°C,24.5
2020-09-21T01:01:05.000Z,TN02_T_0,soil_temperature,°C,24.4
2020-09-21T01:16:05.000Z,TN02_T_0,soil_temperature,°C,24.3
2020-09-21T03:01:05.000Z,TN02_T_0,soil_temperature,°C,23.9
2020-09-21T03:16:05.000Z,TN02_T_0,soil_temperature,°C,23.9
2020-09-21T03:31:05.000Z,TN02_T_0,soil_temperature,°C,23.8
2020-09-21T04:01:05.000Z,TN02_T_0,soil_temperature,°C,23.7
2020-09-21T04:16:05.000Z,TN02_T_0,soil_temperature,°C,23.7
2020-09-21T04:31:05.000Z,TN02_T_0,soil_temperature,°C,23.6
2020-09-21T05:01:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-21T05:16:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-21T06:46:05.000Z,TN02_T_0,soil_temperature,°C,23.1
2020-09-21T07:01:05.000Z,TN02_T_0,soil_temperature,°C,23.1
2020-09-21T07:16:05.000Z,TN02_T_0,soil_temperature,°C,23.1
2020-09-21T07:31:05.000Z,TN02_T_0,soil_temperature,°C,23.0
2020-09-21T07:46:05.000Z,TN02_T_0,soil_temperature,°C,23.0
2020-09-21T08:01:05.000Z,TN02_T_0,soil_temperature,°C,23.0
2020-09-21T08:16:05.000Z,TN02_T_0,soil_temperature,°C,23.0
2020-09-21T08:31:05.000Z,TN02_T_0,soil_temperature,°C,23.0
2020-09-21T08:46:05.000Z,TN02_T_0,soil_temperature,°C,23.0
2020-09-21T09:01:05.000Z,TN02_T_0,soil_temperature,°C,23.1
2020-09-21T09:16:05.000Z,TN02_T_0,soil_temperature,°C,23.1
2020-09-21T09:31:05.000Z,TN02_T_0,soil_temperature,°C,23.2
2020-09-21T09:46:13.000Z,TN02_T_0,soil_temperature,°C,23.3
2020-09-21T10:01:06.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-21T10:16:05.000Z,TN02_T_0,soil_temperature,°C,23.6
2020-09-21T10:31:05.000Z,TN02_T_0,soil_temperature,°C,23.7
2020-09-21T10:46:05.000Z,TN02_T_0,soil_temperature,°C,23.9
2020-09-21T11:16:05.000Z,TN02_T_0,soil_temperature,°C,24.3
2020-09-21T11:46:05.000Z,TN02_T_0,soil_temperature,°C,24.6
2020-09-21T12:01:05.000Z,TN02_T_0,soil_temperature,°C,24.7
2020-09-21T12:31:05.000Z,TN02_T_0,soil_temperature,°C,24.9
2020-09-21T12:46:05.000Z,TN02_T_0,soil_temperature,°C,24.9
2020-09-21T13:01:05.000Z,TN02_T_0,soil_temperature,°C,25.0
2020-09-21T13:16:05.000Z,TN02_T_0,soil_temperature,°C,25.1
2020-09-21T13:31:05.000Z,TN02_T_0,soil_temperature,°C,25.2
2020-09-21T13:46:05.000Z,TN02_T_0,soil_temperature,°C,25.4
2020-09-21T14:16:05.000Z,TN02_T_0,soil_temperature,°C,25.5
2020-09-21T14:31:05.000Z,TN02_T_0,soil_temperature,°C,25.6
2020-09-21T14:46:05.000Z,TN02_T_0,soil_temperature,°C,25.6
2020-09-21T15:01:05.000Z,TN02_T_0,soil_temperature,°C,25.5
2020-09-21T15:16:05.000Z,TN02_T_0,soil_temperature,°C,25.5
2020-09-21T15:31:05.000Z,TN02_T_0,soil_temperature,°C,25.4
2020-09-21T15:46:05.000Z,TN02_T_0,soil_temperature,°C,25.4
2020-09-21T16:01:05.000Z,TN02_T_0,soil_temperature,°C,25.3
2020-09-21T16:16:05.000Z,TN02_T_0,soil_temperature,°C,25.2
2020-09-21T16:31:05.000Z,TN02_T_0,soil_temperature,°C,25.1
2020-09-21T16:46:05.000Z,TN02_T_0,soil_temperature,°C,25.0
2020-09-21T17:01:05.000Z,TN02_T_0,soil_temperature,°C,24.9
2020-09-21T17:16:05.000Z,TN02_T_0,soil_temperature,°C,24.8
2020-09-21T17:31:05.000Z,TN02_T_0,soil_temperature,°C,24.7
2020-09-21T17:46:05.000Z,TN02_T_0,soil_temperature,°C,24.7
2020-09-21T18:01:05.000Z,TN02_T_0,soil_temperature,°C,24.6
2020-09-21T18:16:05.000Z,TN02_T_0,soil_temperature,°C,24.5
2020-09-21T18:31:05.000Z,TN02_T_0,soil_temperature,°C,24.4
2020-09-21T18:46:05.000Z,TN02_T_0,soil_temperature,°C,24.3
2020-09-21T19:01:05.000Z,TN02_T_0,soil_temperature,°C,24.2
2020-09-21T19:16:05.000Z,TN02_T_0,soil_temperature,°C,24.1
2020-09-21T19:31:05.000Z,TN02_T_0,soil_temperature,°C,24.0
2020-09-21T20:46:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-22T06:31:05.000Z,TN02_T_0,soil_temperature,°C,21.3
2020-09-22T07:01:05.000Z,TN02_T_0,soil_temperature,°C,21.3
2020-09-22T08:01:05.000Z,TN02_T_0,soil_temperature,°C,21.4
2020-09-22T08:16:05.000Z,TN02_T_0,soil_temperature,°C,21.4
2020-09-22T08:31:05.000Z,TN02_T_0,soil_temperature,°C,21.4
2020-09-22T08:46:05.000Z,TN02_T_0,soil_temperature,°C,21.5
2020-09-22T09:01:05.000Z,TN02_T_0,soil_temperature,°C,21.5
2020-09-22T09:16:05.000Z,TN02_T_0,soil_temperature,°C,21.6
2020-09-22T09:31:05.000Z,TN02_T_0,soil_temperature,°C,21.7
2020-09-22T09:46:12.000Z,TN02_T_0,soil_temperature,°C,21.9
2020-09-22T10:01:06.000Z,TN02_T_0,soil_temperature,°C,22.0
2020-09-22T10:16:05.000Z,TN02_T_0,soil_temperature,°C,22.1
2020-09-22T10:31:05.000Z,TN02_T_0,soil_temperature,°C,22.3
2020-09-22T10:46:05.000Z,TN02_T_0,soil_temperature,°C,22.4
2020-09-22T11:01:05.000Z,TN02_T_0,soil_temperature,°C,22.6
2020-09-22T11:16:05.000Z,TN02_T_0,soil_temperature,°C,22.8
2020-09-22T11:31:05.000Z,TN02_T_0,soil_temperature,°C,22.9
2020-09-22T11:46:05.000Z,TN02_T_0,soil_temperature,°C,23.1
2020-09-22T12:16:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-22T12:31:05.000Z,TN02_T_0,soil_temperature,°C,23.7
2020-09-22T12:46:05.000Z,TN02_T_0,soil_temperature,°C,23.9
2020-09-22T13:16:05.000Z,TN02_T_0,soil_temperature,°C,24.1
2020-09-22T13:31:05.000Z,TN02_T_0,soil_temperature,°C,24.3
2020-09-22T13:46:05.000Z,TN02_T_0,soil_temperature,°C,24.4
2020-09-22T14:01:05.000Z,TN02_T_0,soil_temperature,°C,24.5
2020-09-22T14:16:05.000Z,TN02_T_0,soil_temperature,°C,24.7
2020-09-22T14:31:05.000Z,TN02_T_0,soil_temperature,°C,24.8
2020-09-22T14:46:05.000Z,TN02_T_0,soil_temperature,°C,24.9
2020-09-22T15:16:05.000Z,TN02_T_0,soil_temperature,°C,25.1
2020-09-22T15:31:05.000Z,TN02_T_0,soil_temperature,°C,25.2
2020-09-22T15:46:05.000Z,TN02_T_0,soil_temperature,°C,25.2
2020-09-22T16:01:05.000Z,TN02_T_0,soil_temperature,°C,25.2
2020-09-22T16:16:05.000Z,TN02_T_0,soil_temperature,°C,25.2
2020-09-22T16:31:05.000Z,TN02_T_0,soil_temperature,°C,25.1
2020-09-22T16:46:05.000Z,TN02_T_0,soil_temperature,°C,25.1
2020-09-22T17:01:05.000Z,TN02_T_0,soil_temperature,°C,25.0
2020-09-22T17:16:05.000Z,TN02_T_0,soil_temperature,°C,25.0
2020-09-22T17:31:05.000Z,TN02_T_0,soil_temperature,°C,24.9
2020-09-22T17:46:05.000Z,TN02_T_0,soil_temperature,°C,24.8
2020-09-22T18:01:05.000Z,TN02_T_0,soil_temperature,°C,24.7
2020-09-22T18:16:05.000Z,TN02_T_0,soil_temperature,°C,24.6
2020-09-22T18:31:05.000Z,TN02_T_0,soil_temperature,°C,24.5
2020-09-22T18:46:05.000Z,TN02_T_0,soil_temperature,°C,24.4
2020-09-22T19:01:05.000Z,TN02_T_0,soil_temperature,°C,24.3
2020-09-22T19:16:05.000Z,TN02_T_0,soil_temperature,°C,24.2
2020-09-22T19:31:05.000Z,TN02_T_0,soil_temperature,°C,24.1
2020-09-22T19:46:05.000Z,TN02_T_0,soil_temperature,°C,24.0
2020-09-22T20:01:05.000Z,TN02_T_0,soil_temperature,°C,23.9
2020-09-22T20:16:05.000Z,TN02_T_0,soil_temperature,°C,23.8
2020-09-22T20:31:05.000Z,TN02_T_0,soil_temperature,°C,23.7
2020-09-22T20:46:05.000Z,TN02_T_0,soil_temperature,°C,23.6
2020-09-22T21:01:05.000Z,TN02_T_0,soil_temperature,°C,23.5
2020-09-22T21:16:05.000Z,TN02_T_0,soil_temperature,°C,23.4
2020-09-22T21:31:05.000Z,TN02_T_0,soil_temperature,°C,23.3
2020-09-22T21:46:05.000Z,TN02_T_0,soil_temperature,°C,23.2
2020-09-22T22:01:05.000Z,TN02_T_0,soil_temperature,°C,23.1
2020-09-22T22:16:05.000Z,TN02_T_0,soil_temperature,°C,23.0
2020-09-22T22:31:05.000Z,TN02_T_0,soil_temperature,°C,23.0
2020-09-22T22:46:05.000Z,TN02_T_0,soil_temperature,°C,22.9
2020-09-22T23:01:05.000Z,TN02_T_0,soil_temperature,°C,22.8
2020-09-22T23:16:05.000Z,TN02_T_0,soil_temperature,°C,22.7
2020-09-22T23:46:05.000Z,TN02_T_0,soil_temperature,°C,22.6
2020-09-23T00:01:05.000Z,TN02_T_0,soil_temperature,°C,22.5
2020-09-23T00:16:05.000Z,TN02_T_0,soil_temperature,°C,22.4
2020-09-23T00:31:05.000Z,TN02_T_0,soil_temperature,°C,22.3
2020-09-23T00:46:05.000Z,TN02_T_0,soil_temperature,°C,22.2
2020-09-23T01:01:05.000Z,TN02_T_0,soil_temperature,°C,22.1
2020-09-23T01:16:05.000Z,TN02_T_0,soil_temperature,°C,22.0
2020-09-23T01:31:05.000Z,TN02_T_0,soil_temperature,°C,21.9
2020-09-23T01:46:05.000Z,TN02_T_0,soil_temperature,°C,21.8
2020-09-23T02:01:05.000Z,TN02_T_0,soil_temperature,°C,21.8
2020-09-23T02:16:05.000Z,TN02_T_0,soil_temperature,°C,21.7
2020-09-23T02:31:05.000Z,TN02_T_0,soil_temperature,°C,21.6
2020-09-23T02:46:05.000Z,TN02_T_0,soil_temperature,°C,21.5
2020-09-23T03:01:05.000Z,TN02_T_0,soil_temperature,°C,21.5
2020-09-23T03:16:05.000Z,TN02_T_0,soil_temperature,°C,21.4
2020-09-23T03:31:05.000Z,TN02_T_0,soil_temperature,°C,21.3
2020-09-23T03:46:05.000Z,TN02_T_0,soil_temperature,°C,21.2
2020-09-23T04:01:05.000Z,TN02_T_0,soil_temperature,°C,21.2
2020-09-23T04:16:05.000Z,TN02_T_0,soil_temperature,°C,21.1
2020-09-23T04:31:05.000Z,TN02_T_0,soil_temperature,°C,21.0
2020-09-23T04:46:05.000Z,TN02_T_0,soil_temperature,°C,20.9
2020-09-23T05:01:05.000Z,TN02_T_0,soil_temperature,°C,20.9
2020-09-23T05:16:05.000Z,TN02_T_0,soil_temperature,°C,20.8
2020-09-23T05:31:05.000Z,TN02_T_0,soil_temperature,°C,20.7
2020-09-23T05:46:05.000Z,TN02_T_0,soil_temperature,°C,20.7
2020-09-23T06:01:05.000Z,TN02_T_0,soil_temperature,°C,20.6
2020-09-23T06:16:05.000Z,TN02_T_0,soil_temperature,°C,20.5
2020-09-23T06:31:05.000Z,TN02_T_0,soil_temperature,°C,20.5
2020-09-23T06:46:05.000Z,TN02_T_0,soil_temperature,°C,20.4
2020-09-23T07:01:05.000Z,TN02_T_0,soil_temperature,°C,20.4
2020-09-23T07:16:05.000Z,TN02_T_0,soil_temperature,°C,20.4
2020-09-23T07:31:05.000Z,TN02_T_0,soil_temperature,°C,20.4
2020-09-23T07:46:05.000Z,TN02_T_0,soil_temperature,°C,20.4
2020-09-23T08:16:05.000Z,TN02_T_0,soil_temperature,°C,20.4
2020-09-23T08:31:05.000Z,TN02_T_0,soil_temperature,°C,20.4
2020-09-23T08:46:05.000Z,TN02_T_0,soil_temperature,°C,20.4
2020-09-23T09:01:05.000Z,TN02_T_0,soil_temperature,°C,20.5
2020-09-23T09:16:05.000Z,TN02_T_0,soil_temperature,°C,20.5
2020-09-23T09:31:05.000Z,TN02_T_0,soil_temperature,°C,20.6
2020-09-23T09:46:12.000Z,TN02_T_0,soil_temperature,°C,20.7
2020-09-23T10:01:06.000Z,TN02_T_0,soil_temperature,°C,20.8
2020-09-23T10:16:05.000Z,TN02_T_0,soil_temperature,°C,20.9
2020-09-23T10:31:05.000Z,TN02_T_0,soil_temperature,°C,21.0
2020-09-23T10:46:05.000Z,TN02_T_0,soil_temperature,°C,21.1
2020-09-23T11:01:05.000Z,TN02_T_0,soil_temperature,°C,21.2
2020-09-23T11:16:05.000Z,TN02_T_0,soil_temperature,°C,21.4
2020-09-23T11:31:05.000Z,TN02_T_0,soil_temperature,°C,21.5
2020-09-23T11:46:05.000Z,TN02_T_0,soil_temperature,°C,21.7
2020-09-23T12:01:05.000Z,TN02_T_0,soil_temperature,°C,21.8
2020-09-23T12:16:05.000Z,TN02_T_0,soil_temperature,°C,21.9
2020-09-23T12:31:05.000Z,TN02_T_0,soil_temperature,°C,22.0
2020-09-23T13:01:05.000Z,TN02_T_0,soil_temperature,°C,22.3
2020-09-23T13:16:05.000Z,TN02_T_0,soil_temperature,°C,22.4
2020-09-23T13:31:05.000Z,TN02_T_0,soil_temperature,°C,22.5
2020-09-23T13:46:05.000Z,TN02_T_0,soil_temperature,°C,22.6
2020-09-23T14:01:05.000Z,TN02_T_0,soil_temperature,°C,22.7
2020-09-23T14:16:05.000Z,TN02_T_0,soil_temperature,°C,22.8
2020-09-23T14:31:05.000Z,TN02_T_0,soil_temperature,°C,22.9
2020-09-23T15:01:05.000Z,TN02_T_0,soil_temperature,°C,23.0
2020-09-23T15:16:05.000Z,TN02_T_0,soil_temperature,°C,23.0
2020-09-23T15:46:05.000Z,TN02_T_0,soil_temperature,°C,23.0
2020-09-23T16:01:05.000Z,TN02_T_0,soil_temperature,°C,23.0
2020-09-23T16:16:05.000Z,TN02_T_0,soil_temperature,°C,23.0
2020-09-23T16:31:05.000Z,TN02_T_0,soil_temperature,°C,23.0
2020-09-23T16:46:05.000Z,TN02_T_0,soil_temperature,°C,22.9
2020-09-23T17:01:05.000Z,TN02_T_0,soil_temperature,°C,22.9
2020-09-23T17:16:05.000Z,TN02_T_0,soil_temperature,°C,22.8
2020-09-23T17:31:05.000Z,TN02_T_0,soil_temperature,°C,22.8
2020-09-23T17:46:05.000Z,TN02_T_0,soil_temperature,°C,22.7
2020-09-23T18:01:05.000Z,TN02_T_0,soil_temperature,°C,22.6
2020-09-23T18:16:05.000Z,TN02_T_0,soil_temperature,°C,22.6
2020-09-23T18:31:05.000Z,TN02_T_0,soil_temperature,°C,22.5
2020-09-23T18:46:05.000Z,TN02_T_0,soil_temperature,°C,22.4
2020-09-23T19:01:05.000Z,TN02_T_0,soil_temperature,°C,22.4
2020-09-23T19:16:05.000Z,TN02_T_0,soil_temperature,°C,22.3
2020-09-23T19:31:05.000Z,TN02_T_0,soil_temperature,°C,22.2
2020-09-23T19:46:05.000Z,TN02_T_0,soil_temperature,°C,22.2
2020-09-23T20:01:05.000Z,TN02_T_0,soil_temperature,°C,22.1
2020-09-23T20:16:05.000Z,TN02_T_0,soil_temperature,°C,22.0
2020-09-23T20:31:05.000Z,TN02_T_0,soil_temperature,°C,22.0
2020-09-23T20:46:05.000Z,TN02_T_0,soil_temperature,°C,21.9
2020-09-23T21:01:05.000Z,TN02_T_0,soil_temperature,°C,21.9
2020-09-23T21:16:05.000Z,TN02_T_0,soil_temperature,°C,21.8
2020-09-23T21:31:05.000Z,TN02_T_0,soil_temperature,°C,21.7
2020-09-23T21:46:05.000Z,TN02_T_0,soil_temperature,°C,21.7
2020-09-23T22:01:05.000Z,TN02_T_0,soil_temperature,°C,21.6
2020-09-23T22:16:05.000Z,TN02_T_0,soil_temperature,°C,21.5
